STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20253,11110515,청운효자동,CS100001,한식음식점,3426115142.0,98583.0,2583559905.0,842555237.0,515855360.0,483709567.0,494895950.0,524258350.0,564840678.0,558764693.0,283790544.0,28478979.0,48272796.0,1373768986.0,357911534.0,1237500460.0,380182387.0,1423832259.0,1142242114.0,8125813.0,328156229.0,622788091.0,483342815.0,598767325.0,524894096.0,74051.0,24532.0,14715.0,14344.0,14431.0,15462.0,15099.0,15114.0,9418.0,195.0,2198.0,52241.0,14753.0,26138.0,3058.0,46267.0,40126.0,499.0,12840.0,21835.0,17086.0,18394.0,15721.0
20253,11110515,청운효자동,CS100003,일식음식점,436919055.0,14125.0,297318267.0,139600788.0,36346929.0,71125007.0,51892177.0,68336541.0,69617613.0,90225592.0,49375196.0,17713169.0,592324.0,159910565.0,42353071.0,116479758.0,99870168.0,189395215.0,212549934.0,3910748.0,98653789.0,153308543.0,64011647.0,54809886.0,27250537.0,10454.0,3671.0,1089.0,2680.0,1978.0,2463.0,2244.0,2207.0,1464.0,151.0,27.0,8515.0,2118.0,2421.0,893.0,6012.0,7223.0,288.0,3084.0,3893.0,2322.0,2351.0,1299.0
20253,11110515,청운효자동,CS100004,양식음식점,2372452952.0,41937.0,1514085865.0,858367087.0,154638326.0,278770706.0,299474736.0,331316966.0,449885131.0,533647171.0,324719916.0,6906163.0,38795859.0,675794951.0,394082475.0,942540328.0,314333176.0,813624959.0,1227483194.0,5624511.0,445503114.0,717419676.0,405591652.0,290066147.0,176903054.0,26266.0,15671.0,3183.0,5460.0,5484.0,5592.0,6547.0,8894.0,6777.0,73.0,2368.0,14186.0,8741.0,14358.0,2211.0,12681.0,26123.0,198.0,9397.0,12821.0,7724.0,5824.0,2833.0
20253,11110515,청운효자동,CS100005,제과점,405534986.0,27286.0,263873924.0,141661062.0,43174065.0,41541551.0,60454054.0,61118337.0,57585917.0,81194135.0,60466927.0,0.0,30726002.0,118019997.0,115590350.0,123372246.0,17826391.0,133216076.0,214619481.0,1689873.0,41672636.0,84535368.0,71232255.0,82033671.0,66671755.0,17384.0,9902.0,2952.0,3477.0,3397.0,3561.0,3997.0,5346.0,4556.0,0.0,2616.0,7650.0,8680.0,7906.0,434.0,9587.0,16404.0,276.0,4087.0,6555.0,5264.0,5506.0,4298.0
20253,11110515,청운효자동,CS100007,치킨전문점,111455882.0,3359.0,77062037.0,34393845.0,9566640.0,16545640.0,14102664.0,16918399.0,19928694.0,18826552.0,15567293.0,727012.0,87318.0,9371597.0,11435127.0,62941666.0,26893162.0,56930744.0,42765735.0,667303.0,9445038.0,18923985.0,18083232.0,31542265.0,21034653.0,2307.0,1052.0,317.0,496.0,446.0,418.0,630.0,562.0,490.0,19.0,5.0,325.0,382.0,2005.0,623.0,1766.0,1409.0,35.0,342.0,605.0,605.0,951.0,641.0
20253,11110515,청운효자동,CS100008,분식전문점,311376048.0,27929.0,214477574.0,96898474.0,36715182.0,50224755.0,38679936.0,43201134.0,45656567.0,45967309.0,50931165.0,0.0,14321535.0,151128292.0,62438772.0,83487449.0,0.0,90537122.0,202808978.0,2737184.0,75631784.0,86963140.0,50048116.0,47935340.0,30030534.0,19580.0,8349.0,3359.0,3981.0,3819.0,4017.0,4404.0,3821.0,4528.0,0.0,1461.0,13413.0,5788.0,7267.0,0.0,7924.0,19336.0,307.0,7468.0,8928.0,4111.0,3680.0,2768.0
20253,11110515,청운효자동,CS100009,호프-간이주점,153735597.0,3580.0,93584127.0,60151470.0,9929278.0,15455145.0,16621427.0,26340079.0,25238198.0,34182873.0,25968597.0,22304579.0,461170.0,7443235.0,5118507.0,36874458.0,81533648.0,67270312.0,76366781.0,1035011.0,40586611.0,57605928.0,15262164.0,19252290.0,9895087.0,2485.0,1095.0,357.0,488.0,429.0,613.0,598.0,673.0,422.0,284.0,68.0,735.0,314.0,784.0,1395.0,1464.0,1976.0,16.0,878.0,1289.0,413.0,607.0,237.0
20253,11110515,청운효자동,CS100010,커피-음료,4195134430.0,293013.0,2897027346.0,1298107084.0,880249167.0,480629833.0,470301674.0,505296915.0,560549757.0,678645719.0,619461365.0,2494191.0,419138317.0,1223568269.0,1403905501.0,1049302492.0,96725660.0,1535886832.0,2369336397.0,20634880.0,899904766.0,1090427597.0,639352556.0,915314614.0,339588829.0,203406.0,89607.0,38633.0,41828.0,37881.0,42869.0,42195.0,46219.0,43388.0,88.0,55185.0,98137.0,91754.0,46640.0,1209.0,95681.0,181389.0,1565.0,63153.0,89758.0,53536.0,47644.0,21421.0
20253,11110515,청운효자동,CS200001,일반교습학원,162234804.0,487.0,155621613.0,6613191.0,33065953.0,2604105.0,82985095.0,0.0,36966460.0,0.0,6613191.0,0.0,16200190.0,0.0,61053473.0,70914172.0,14066969.0,29201578.0,133033226.0,0.0,0.0,2047019.0,144496090.0,15691695.0,0.0,443.0,44.0,88.0,7.0,251.0,0.0,97.0,0.0,44.0,0.0,52.0,0.0,198.0,186.0,51.0,126.0,361.0,0.0,0.0,15.0,405.0,67.0,0.0
20253,11110515,청운효자동,CS200005,스포츠 강습,77755189.0,391.0,76381293.0,1373896.0,38681800.0,8561966.0,5838622.0,10591676.0,12707229.0,0.0,1373896.0,0.0,0.0,0.0,9273798.0,68481391.0,0.0,31769382.0,45985807.0,0.0,0.0,0.0,53969169.0,23786020.0,0.0,377.0,14.0,162.0,49.0,33.0,35.0,98.0,0.0,14.0,0.0,0.0,0.0,54.0,337.0,0.0,172.0,219.0,0.0,0.0,0.0,250.0,141.0,0.0
20253,11110515,청운효자동,CS200006,일반의원,480791187.0,42952.0,403055943.0,77735244.0,89428444.0,72871095.0,56003487.0,87869114.0,96883803.0,77735244.0,0.0,0.0,137761112.0,147999605.0,136553826.0,58476644.0,0.0,206675827.0,274115360.0,2013572.0,12727081.0,56603332.0,130982175.0,111959825.0,166505202.0,37566.0,5386.0,9123.0,7797.0,5836.0,7676.0,7134.0,5386.0,0.0,0.0,11588.0,11244.0,12794.0,7326.0,0.0,18430.0,24522.0,348.0,1653.0,7320.0,12316.0,8281.0,13034.0
20253,11110515,청운효자동,CS200007,치과의원,70925225.0,601.0,66543883.0,4381342.0,5409891.0,12428043.0,5464552.0,15883228.0,27358169.0,4381342.0,0.0,0.0,11691275.0,22508748.0,35231651.0,1493551.0,0.0,8920629.0,55630826.0,206326.0,4127219.0,10824086.0,18361513.0,17610732.0,13421579.0,578.0,23.0,85.0,123.0,46.0,154.0,170.0,23.0,0.0,0.0,130.0,154.0,271.0,46.0,0.0,171.0,391.0,8.0,55.0,78.0,102.0,156.0,163.0
20253,11110515,청운효자동,CS200026,자동차미용,219376019.0,1767.0,202924843.0,16451176.0,30923380.0,44207334.0,51559869.0,33113379.0,43120881.0,16451176.0,0.0,0.0,40832525.0,50187177.0,85049875.0,43306442.0,0.0,105179371.0,31677701.0,0.0,2603973.0,12223881.0,23566270.0,40073498.0,58389450.0,1547.0,220.0,352.0,234.0,317.0,318.0,326.0,220.0,0.0,0.0,452.0,467.0,500.0,348.0,0.0,898.0,388.0,0.0,16.0,135.0,317.0,405.0,411.0
20253,11110515,청운효자동,CS200028,미용실,281243446.0,8472.0,199676094.0,81567352.0,37761236.0,37460191.0,43046065.0,41457287.0,39951315.0,55384054.0,26183298.0,0.0,14421970.0,76684273.0,106221096.0,82763204.0,1152903.0,107675512.0,172800729.0,2310434.0,12362033.0,25958780.0,54667639.0,101716675.0,83460680.0,5923.0,2549.0,1084.0,1085.0,1136.0,1290.0,1328.0,1687.0,862.0,0.0,719.0,2147.0,3111.0,2472.0,23.0,4333.0,4111.0,73.0,548.0,949.0,1817.0,2543.0,2515.0
20253,11110515,청운효자동,CS200030,피부관리실,17734072.0,43.0,17734072.0,0.0,5454524.0,0.0,0.0,5006849.0,7272699.0,0.0,0.0,0.0,0.0,0.0,0.0,10461373.0,7272699.0,0.0,17734072.0,0.0,0.0,0.0,0.0,0.0,17734072.0,43.0,0.0,7.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0
20253,11110515,청운효자동,CS200031,세탁소,55266519.0,3047.0,44063500.0,11203019.0,8812571.0,12295392.0,8073655.0,5476402.0,9405480.0,11130867.0,72152.0,0.0,13646803.0,14946958.0,12612853.0,14059905.0,0.0,29032132.0,24615018.0,73229.0,1264589.0,7874269.0,10508077.0,17548764.0,16378222.0,2488.0,559.0,528.0,690.0,461.0,396.0,413.0,550.0,9.0,0.0,694.0,687.0,881.0,785.0,0.0,1466.0,1488.0,8.0,99.0,394.0,711.0,921.0,819.0
20253,11110515,청운효자동,CS200032,가전제품수리,4264857.0,86.0,4264857.0,0.0,0.0,0.0,0.0,0.0,4264857.0,0.0,0.0,0.0,0.0,0.0,4264857.0,0.0,0.0,0.0,4264857.0,0.0,0.0,0.0,0.0,0.0,4264857.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0
20253,11110515,청운효자동,CS300001,슈퍼마켓,1803695236.0,167405.0,1294103733.0,509591503.0,270233569.0,260780977.0,245612591.0,251540114.0,265936482.0,269867896.0,239723607.0,1266468.0,238258967.0,332998519.0,439106997.0,618162551.0,173901734.0,766954801.0,878831721.0,7408365.0,89309147.0,273695690.0,259446433.0,426024110.0,589902778.0,119713.0,47692.0,23488.0,24895.0,23438.0,23455.0,24437.0,27064.0,20628.0,187.0,18926.0,29129.0,38104.0,62397.0,18662.0,80491.0,80555.0,1887.0,10791.0,28083.0,26967.0,42150.0,51169.0
20253,11110515,청운효자동,CS300002,편의점,1091349127.0,168302.0,805515851.0,285833276.0,158332983.0,165494176.0,148269317.0,159106725.0,174312650.0,145077673.0,140755603.0,46408776.0,245499069.0,171065401.0,178006015.0,282847553.0,167522313.0,631255242.0,370936698.0,18200103.0,124286117.0,270406748.0,220686631.0,213081875.0,155530468.0,124458.0,43844.0,23274.0,25778.0,24374.0,26104.0,24928.0,22143.0,21701.0,6446.0,39653.0,30019.0,27878.0,41337.0,22969.0,99639.0,61620.0,4516.0,25189.0,45251.0,33502.0,32795.0,20003.0
20253,11110515,청운효자동,CS300006,미곡판매,15720932.0,248.0,15720932.0,0.0,10259977.0,0.0,0.0,5460955.0,0.0,0.0,0.0,0.0,10590943.0,0.0,5129989.0,0.0,0.0,10590943.0,5129989.0,0.0,0.0,0.0,10590943.0,0.0,5129989.0,248.0,0.0,165.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,165.0,0.0,83.0,0.0,0.0,165.0,83.0,0.0,0.0,0.0,165.0,0.0,83.0
20253,11110515,청운효자동,CS300007,육류판매,315475807.0,8871.0,226347781.0,89128026.0,25520713.0,34180487.0,30986281.0,93866723.0,41793577.0,40636495.0,48491531.0,0.0,25903073.0,52126908.0,70214381.0,166733564.0,497881.0,94989823.0,185684971.0,0.0,4347966.0,38481966.0,88174314.0,48886792.0,100783755.0,6108.0,2763.0,875.0,1459.0,1194.0,1303.0,1277.0,1422.0,1341.0,0.0,789.0,1667.0,2582.0,3808.0,25.0,3429.0,4517.0,0.0,313.0,1662.0,960.0,1429.0,3584.0
20253,11110515,청운효자동,CS300008,수산물판매,39164586.0,1676.0,31666860.0,7497726.0,8915165.0,8840224.0,3227940.0,5289955.0,5393576.0,5222148.0,2275578.0,0.0,7999230.0,10793786.0,13512640.0,6858930.0,0.0,7230587.0,24586650.0,0.0,0.0,1620260.0,3758062.0,7099459.0,19339456.0,1312.0,364.0,309.0,359.0,174.0,215.0,255.0,277.0,87.0,0.0,347.0,432.0,603.0,294.0,0.0,409.0,1113.0,0.0,0.0,93.0,182.0,351.0,897.0
20253,11110515,청운효자동,CS300009,청과상,748200194.0,42712.0,565994607.0,182205587.0,103775496.0,95163917.0,89087098.0,145376900.0,132591196.0,144139029.0,38066558.0,0.0,105204654.0,190946651.0,211500031.0,238521058.0,2027800.0,196051390.0,551185691.0,273166.0,9596331.0,38729273.0,126308247.0,224682600.0,347647464.0,31820.0,10892.0,5972.0,6346.0,5982.0,6256.0,7264.0,7939.0,2953.0,0.0,5945.0,10296.0,12854.0,13485.0,132.0,12650.0,30005.0,39.0,1025.0,3211.0,6198.0,13506.0,18676.0
20253,11110515,청운효자동,CS300010,반찬가게,211298945.0,14336.0,181108949.0,30189996.0,7272039.0,0.0,57297119.0,60789464.0,55750327.0,10769689.0,19420307.0,0.0,18725156.0,79033477.0,109656816.0,3883496.0,0.0,43384184.0,152261890.0,0.0,2718446.0,43550678.0,92319369.0,12244851.0,44812730.0,9743.0,4593.0,1454.0,0.0,2618.0,2228.0,3443.0,1827.0,2766.0,0.0,2231.0,7239.0,4478.0,388.0,0.0,5270.0,7629.0,0.0,388.0,3816.0,3167.0,1439.0,4089.0
20253,11110515,청운효자동,CS300011,일반의류,1002719816.0,7836.0,630541804.0,372178012.0,9301333.0,77031821.0,134418968.0,141172459.0,268617223.0,213306641.0,158871371.0,184809.0,0.0,231268767.0,462153841.0,306160068.0,2952331.0,213788712.0,722830598.0,1108357.0,167450408.0,207847056.0,296594820.0,166258967.0,97359699.0,4500.0,3336.0,127.0,531.0,1106.0,1457.0,1279.0,1890.0,1446.0,5.0,0.0,1844.0,3351.0,2614.0,22.0,1747.0,5682.0,12.0,1280.0,2246.0,1801.0,1385.0,707.0
20253,11110515,청운효자동,CS300014,신발,24000000.0,431.0,13119344.0,10880656.0,426619.0,2903748.0,2353620.0,2868317.0,4567040.0,5844038.0,5036618.0,0.0,0.0,4953758.0,11087165.0,7959077.0,0.0,3451647.0,18909049.0,86235.0,7700633.0,8213127.0,2993217.0,2207929.0,1159554.0,228.0,203.0,3.0,56.0,49.0,45.0,75.0,111.0,92.0,0.0,0.0,72.0,197.0,162.0,0.0,57.0,367.0,3.0,171.0,153.0,49.0,33.0,14.0
20253,11110515,청운효자동,CS300018,의약품,843266875.0,60679.0,754799440.0,88467435.0,201836448.0,158778166.0,118737331.0,150603511.0,124843984.0,84307274.0,4160161.0,0.0,189829266.0,237238168.0,255484940.0,160714501.0,0.0,351479461.0,473401986.0,1788985.0,24737134.0,104905659.0,156635211.0,168047808.0,368766647.0,52762.0,7917.0,12511.0,11359.0,8616.0,10129.0,10147.0,7494.0,423.0,0.0,13943.0,16354.0,17624.0,12758.0,0.0,25260.0,34747.0,384.0,3666.0,10783.0,14302.0,11829.0,19044.0
20253,11110515,청운효자동,CS300020,서적,4263000000.0,7756.0,4170540477.0,92459523.0,1357837582.0,682218998.0,20945068.0,729394909.0,1380143920.0,47726657.0,44732866.0,0.0,694848377.0,3386505573.0,79044757.0,101351612.0,1249681.0,44047354.0,4199196747.0,0.0,2116975129.0,53884977.0,27886514.0,25672327.0,2018825154.0,4929.0,2827.0,787.0,1131.0,547.0,1105.0,1359.0,1517.0,1310.0,0.0,244.0,2341.0,2379.0,2703.0,89.0,1731.0,5477.0,0.0,2955.0,1345.0,926.0,741.0,1242.0
20253,11110515,청운효자동,CS300021,문구,2119435.0,385.0,1462678.0,656757.0,479923.0,134032.0,386097.0,241690.0,220936.0,271090.0,385667.0,0.0,113279.0,691345.0,632976.0,681835.0,0.0,573263.0,1369769.0,94079.0,316975.0,477626.0,319381.0,167150.0,567821.0,277.0,108.0,66.0,51.0,69.0,52.0,39.0,47.0,61.0,0.0,22.0,116.0,134.0,113.0,0.0,126.0,224.0,17.0,57.0,70.0,79.0,35.0,91.0
20253,11110515,청운효자동,CS300027,섬유제품,146925396.0,5048.0,129724992.0,17200404.0,0.0,3210351.0,2619797.0,43015145.0,80879699.0,6876183.0,10324221.0,0.0,8684492.0,64849931.0,56722487.0,16668486.0,0.0,35742120.0,111183276.0,0.0,2732882.0,17915560.0,3258517.0,60555851.0,62462586.0,4100.0,948.0,0.0,188.0,94.0,1859.0,1959.0,493.0,455.0,0.0,152.0,2136.0,2204.0,556.0,0.0,1015.0,4033.0,0.0,304.0,607.0,246.0,1397.0,2494.0
20253,11110515,청운효자동,CS300028,화초,199019096.0,4362.0,123606206.0,75412890.0,17338367.0,46589558.0,13642701.0,16788258.0,29247322.0,46617414.0,28795476.0,0.0,39888363.0,47802976.0,57844065.0,53483692.0,0.0,60890310.0,125850113.0,719561.0,26292081.0,53496279.0,55151685.0,22576600.0,28504219.0,2477.0,1885.0,243.0,365.0,420.0,617.0,832.0,1114.0,771.0,0.0,142.0,1149.0,1362.0,1709.0,0.0,1601.0,2553.0,44.0,1039.0,1677.0,598.0,360.0,435.0
20253,11110515,청운효자동,CS300035,인테리어,132135097.0,6429.0,120622627.0,11512470.0,18480378.0,37513343.0,20218599.0,29399920.0,15010387.0,11334919.0,177551.0,0.0,49331960.0,29802239.0,47846033.0,5154865.0,0.0,70802420.0,19577439.0,0.0,1864284.0,15739879.0,24602246.0,20040605.0,28132843.0,5570.0,859.0,1260.0,1162.0,909.0,1268.0,971.0,837.0,22.0,0.0,2103.0,2172.0,1546.0,608.0,0.0,3686.0,1431.0,0.0,88.0,1244.0,770.0,1459.0,1555.0
20253,11110530,사직동,CS100001,한식음식점,40036437317.0,919122.0,31547162339.0,8489274978.0,5523735216.0,6681898737.0,6222902529.0,6676320189.0,6442305668.0,4882088120.0,3607186858.0,320579829.0,433438375.0,16164890926.0,3595113929.0,15122831882.0,4399582376.0,15771141403.0,12315940876.0,74946815.0,3327331358.0,6826083956.0,6317361076.0,5983075485.0,5558283600.0,753775.0,165347.0,141438.0,159107.0,148319.0,151619.0,153292.0,94976.0,70371.0,4651.0,18392.0,498550.0,87340.0,263818.0,46371.0,397128.0,366494.0,4233.0,106744.0,189568.0,172841.0,159991.0,130247.0
20253,11110530,사직동,CS100002,중식음식점,3169403659.0,61502.0,2646098134.0,523305525.0,458438338.0,529808693.0,568299656.0,603592108.0,485959339.0,283377285.0,239928240.0,17606204.0,1426409.0,1623271887.0,252638443.0,1056984986.0,217475730.0,1116627343.0,759827409.0,3517437.0,275243735.0,536184066.0,445799250.0,367518748.0,248191524.0,52848.0,8654.0,9169.0,10674.0,11038.0,11221.0,10746.0,4681.0,3973.0,93.0,45.0,39756.0,4374.0,15587.0,1647.0,26377.0,20029.0,137.0,7398.0,13593.0,10904.0,8762.0,5605.0
20253,11110530,사직동,CS100003,일식음식점,3247898068.0,63946.0,2726698234.0,521199834.0,449607641.0,565630801.0,565447696.0,584869296.0,561142800.0,324658774.0,196541060.0,11558100.0,7921175.0,1386693687.0,157108748.0,1227952297.0,456664061.0,1113463840.0,971616656.0,14697218.0,328813247.0,573904024.0,488830387.0,380481702.0,298353920.0,54450.0,9496.0,9820.0,11600.0,11421.0,10913.0,10696.0,5079.0,4417.0,83.0,331.0,38662.0,3761.0,18290.0,2819.0,23477.0,26437.0,580.0,10196.0,14996.0,11315.0,7908.0,4920.0
20253,11110530,사직동,CS100004,양식음식점,6325638508.0,120511.0,5239580266.0,1086058242.0,910928437.0,1139638585.0,1036557509.0,1094572074.0,1057883661.0,674624548.0,411433694.0,19085211.0,88794796.0,2801497759.0,483701076.0,2276371858.0,656187808.0,1852098942.0,2301827080.0,7805938.0,660041664.0,1322937993.0,961244483.0,730335519.0,471560424.0,102846.0,17665.0,18746.0,21325.0,20393.0,21133.0,21249.0,10315.0,7350.0,222.0,9017.0,64228.0,10542.0,30831.0,5671.0,39434.0,58072.0,235.0,18298.0,34377.0,21863.0,14447.0,8275.0
20253,11110530,사직동,CS100005,제과점,1514644744.0,134100.0,1085269279.0,429375465.0,200624507.0,220181283.0,213967930.0,215314921.0,235180638.0,228393855.0,200981610.0,1099974.0,306305178.0,376541513.0,316421078.0,443786313.0,70490688.0,509621890.0,827070379.0,10993613.0,210525801.0,315635040.0,250100478.0,260901324.0,288536014.0,99502.0,34598.0,18631.0,21115.0,19667.0,19817.0,20272.0,18593.0,16005.0,132.0,34109.0,31254.0,27386.0,34869.0,6350.0,47094.0,78153.0,1668.0,21016.0,28270.0,23355.0,24787.0,26145.0
20253,11110530,사직동,CS100006,패스트푸드점,981461578.0,71065.0,791858791.0,189602787.0,151554761.0,181481591.0,153702209.0,146987497.0,158132733.0,99901410.0,89701377.0,0.0,180864398.0,413432461.0,179938231.0,203764162.0,3462326.0,283982545.0,502748054.0,5212731.0,138965757.0,252179446.0,159731276.0,130393796.0,100247593.0,57060.0,14005.0,10979.0,12365.0,10760.0,11233.0,11723.0,7262.0,6743.0,0.0,12618.0,31584.0,12325.0,14452.0,86.0,22988.0,41782.0,483.0,12543.0,20683.0,13821.0,10588.0,6653.0
20253,11110530,사직동,CS100007,치킨전문점,328449485.0,6339.0,259224797.0,69224688.0,33664251.0,51966071.0,53931957.0,67906426.0,51756092.0,54006903.0,15217785.0,5407655.0,0.0,14983283.0,4168723.0,127026873.0,176862951.0,189535501.0,84115635.0,1055142.0,25902580.0,66280410.0,54483678.0,86258763.0,39670562.0,5272.0,1067.0,825.0,1071.0,1131.0,1285.0,960.0,707.0,360.0,101.0,0.0,896.0,107.0,2314.0,2921.0,3704.0,1876.0,30.0,643.0,1337.0,1159.0,1455.0,952.0
20253,11110530,사직동,CS100008,분식전문점,3075310382.0,262582.0,2416865681.0,658444701.0,413662095.0,534546858.0,482844503.0,493816662.0,491995563.0,333780180.0,324664521.0,5027617.0,448467706.0,1208142376.0,500838909.0,784366201.0,128467573.0,1079183165.0,1483949141.0,12963695.0,390309522.0,739400407.0,683617993.0,492214276.0,244626409.0,211870.0,50712.0,37071.0,44867.0,42055.0,43584.0,44293.0,27041.0,23671.0,503.0,43802.0,104758.0,39891.0,66369.0,7259.0,98698.0,145438.0,1571.0,38896.0,70198.0,59709.0,48893.0,24873.0
20253,11110530,사직동,CS100009,호프-간이주점,5934813325.0,148009.0,4449681750.0,1485131575.0,702495078.0,920353626.0,867356176.0,980095425.0,979381445.0,939195782.0,545935793.0,917239375.0,86340726.0,655598691.0,374040088.0,1393680828.0,2507913617.0,2727745487.0,1979180358.0,19205863.0,886546307.0,1305265111.0,1011714267.0,981029984.0,503164323.0,108227.0,39782.0,19000.0,21525.0,21269.0,22225.0,24208.0,22455.0,17327.0,7784.0,9391.0,40157.0,22132.0,35278.0,33267.0,62301.0,70990.0,632.0,28080.0,40316.0,27264.0,23537.0,13460.0
20253,11110530,사직동,CS100010,커피-음료,12539560367.0,1287652.0,9455480934.0,3084079433.0,1602509154.0,2052120009.0,1824103594.0,1929772100.0,2046976077.0,1818545009.0,1265534424.0,60722799.0,1897224621.0,5052902651.0,2964423307.0,2163841307.0,400445682.0,4095933279.0,6694720007.0,77946436.0,2440735267.0,3468159127.0,2309605027.0,1614144118.0,880063319.0,1037391.0,250261.0,191875.0,226132.0,198245.0,210007.0,211132.0,141304.0,108957.0,429.0,322877.0,506766.0,267691.0,176313.0,13576.0,480340.0,706488.0,9244.0,262900.0,392613.0,258724.0,180618.0,82715.0
20253,11110530,사직동,CS200001,일반교습학원,1461873585.0,4102.0,939293534.0,522580051.0,209749006.0,245291674.0,135452036.0,170577236.0,178223582.0,330936550.0,191643501.0,6102301.0,117744822.0,268947175.0,374008632.0,542168253.0,152902402.0,663752582.0,798121003.0,0.0,1889497.0,10835635.0,725660098.0,648817517.0,74670838.0,2645.0,1457.0,583.0,657.0,439.0,485.0,481.0,903.0,554.0,10.0,312.0,827.0,1135.0,1410.0,408.0,1826.0,2276.0,0.0,175.0,56.0,1962.0,1599.0,310.0
20253,11110530,사직동,CS200003,예술학원,355381267.0,1050.0,279046642.0,76334625.0,23993715.0,82591478.0,61931883.0,52925354.0,57604212.0,52695497.0,23639128.0,0.0,7522708.0,89811940.0,65458534.0,156971973.0,35616112.0,133691570.0,221689697.0,9437616.0,31654344.0,110045655.0,178966281.0,21536797.0,3740574.0,822.0,228.0,106.0,211.0,163.0,150.0,192.0,194.0,34.0,0.0,20.0,238.0,230.0,480.0,82.0,442.0,608.0,17.0,66.0,270.0,590.0,44.0,63.0
20253,11110530,사직동,CS200005,스포츠 강습,849086134.0,1556.0,729025929.0,120060205.0,149575390.0,161937653.0,121374241.0,185443127.0,110695518.0,87222522.0,32837683.0,0.0,38417366.0,162174569.0,131829385.0,400288079.0,116376735.0,252729336.0,483958563.0,0.0,54436599.0,128305154.0,200040872.0,239703374.0,114201900.0,1345.0,211.0,327.0,207.0,313.0,286.0,212.0,119.0,92.0,0.0,119.0,491.0,122.0,577.0,247.0,407.0,1061.0,0.0,96.0,231.0,612.0,362.0,168.0
20253,11110530,사직동,CS200006,일반의원,2243623974.0,59112.0,2054810550.0,188813424.0,394765447.0,514957732.0,340508080.0,353634072.0,450945219.0,168118171.0,20695253.0,0.0,373005901.0,758830586.0,693662155.0,418125332.0,0.0,906153876.0,1337470098.0,3756042.0,171087121.0,618825960.0,465837308.0,502418727.0,481698816.0,55307.0,3805.0,12686.0,11898.0,10166.0,9810.0,10747.0,3387.0,418.0,0.0,14395.0,19127.0,17107.0,8483.0,0.0,24298.0,34814.0,300.0,6314.0,16153.0,11779.0,11301.0,13265.0
20253,11110530,사직동,CS200007,치과의원,1604648338.0,11761.0,1488356419.0,116291919.0,187471573.0,443128391.0,249218273.0,240425385.0,368112797.0,116291919.0,0.0,0.0,191872933.0,529413610.0,724531413.0,158830382.0,0.0,802906010.0,796576117.0,0.0,63148658.0,217422753.0,364936196.0,385819625.0,568154894.0,10785.0,976.0,2259.0,2412.0,2147.0,1600.0,2367.0,976.0,0.0,0.0,2359.0,3837.0,4319.0,1246.0,0.0,5578.0,6105.0,0.0,728.0,1716.0,2304.0,2925.0,4009.0
20253,11110530,사직동,CS200008,한의원,764614851.0,29324.0,724983655.0,39631196.0,171852753.0,158736235.0,131484117.0,162467475.0,100443075.0,39631196.0,0.0,0.0,82258484.0,345701547.0,238398900.0,98255920.0,0.0,179699787.0,584915064.0,892896.0,21150294.0,106060651.0,172805001.0,203366930.0,260339079.0,27879.0,1445.0,5966.0,5194.0,5089.0,7041.0,4589.0,1445.0,0.0,0.0,4672.0,11074.0,8606.0,4972.0,0.0,7885.0,21439.0,94.0,1292.0,3373.0,6878.0,8249.0,9438.0
